eval_id,retrieval_method,upstream_split,upstream_row_index,query_text,expected_attack_ids,word_count,candidate_k,top_k,embedding_model,reranker_model,vector_candidate_attack_ids,vector_candidate_scores,vector_candidate_ranks,retrieved_attack_ids,retrieved_names,retrieved_vector_scores,original_vector_ranks,reranker_scores,reranked_ranks,embedding_ms,vector_search_ms,reranking_ms,total_retrieval_ms,fallback_used,recall_at_1,recall_at_3,recall_at_5,recall_at_10,hit_at_3,hit_at_10,mrr
test-0115,vector_reranked,test,115,"We uncovered two new espionage backdoors associated with Operation Earth Kitsune: agfSpy and dneSpy. This post provides details about these malware types, including the relationship between them and their command and control (C&C) servers .",T1588.001,35,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1608.001;T1518.001;T1518.002;T1027.004;T1027.014;T1588.001;T1587.001;T1014;T1036;T1140;T1592.002;T1027.007;T1127.003;T1027.003;T1573;T1036.003;T1195.003;T1574;T1027.008;T1216,0.567750;0.535788;0.533659;0.530833;0.523270;0.520304;0.514302;0.512718;0.505660;0.499981;0.497967;0.493722;0.491200;0.490653;0.490484;0.490123;0.488960;0.486849;0.484302;0.482663,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1608.001;T1587.001;T1588.001;T1592.002;T1195.003;T1027.003;T1518.001;T1014;T1027.007;T1140,Upload Malware;Malware;Malware;Software;Compromise Hardware Supply Chain;Steganography;Security Software Discovery;Rootkit;Dynamic API Resolution;Deobfuscate/Decode Files or Information,0.567750;0.514302;0.520304;0.497967;0.488960;0.490653;0.535788;0.512718;0.493722;0.499981,1;7;6;11;17;14;2;8;12;10,-5.848521;-6.994658;-7.531233;-8.527657;-8.562203;-9.683120;-9.870555;-9.918602;-10.068158;-10.084249,1;2;3;4;5;6;7;8;9;10,19.074,8.288,1089.997,1117.364,False,0.0,1.0,1.0,1.0,1,1,0.3333333333333333
test-0116,vector_reranked,test,116,"This new version was dubbed “GandCrab 2” by the infosec community. However, upon closer inspection of the ‘version’ string embedded into GandCrab’s C&C check-in, you can see that the gang uses their own nomenclature: the really early versions are 1.1, the later versions go up to 2.1, the first versions of GandCrab 2 were  1.0.0r and the latest version is kto_zaskrinit_tot_pidor (a colorful Russian snarl, aimed at the people who see the version string and reach for their PrintScreen key).",T1587.001,80,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1564.007;T1568.002;T1132.002;T1036.007;T1195.001;T1113;T1595.002;T1681;T1027.005;T1115;T1001.001;T1592.002;T1036.002;T1036.008;T1132.001;T1593.003;T1595.003;T1583.001;T1195.002;T1041,0.293185;0.287930;0.280683;0.272950;0.271754;0.271052;0.269123;0.261787;0.255401;0.253851;0.251863;0.251406;0.250420;0.249856;0.249797;0.249625;0.248084;0.245715;0.245033;0.243365,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1681;T1041;T1113;T1595.002;T1132.002;T1593.003;T1001.001;T1027.005;T1132.001;T1592.002,Search Threat Vendor Data;Exfiltration Over C2 Channel;Screen Capture;Vulnerability Scanning;Non-Standard Encoding;Code Repositories;Junk Data;Indicator Removal from Tools;Standard Encoding;Software,0.261787;0.243365;0.271052;0.269123;0.280683;0.249625;0.251863;0.255401;0.249797;0.251406,8;20;6;7;3;16;11;9;15;12,-6.235433;-6.846632;-6.987499;-6.990613;-7.040891;-7.140843;-7.154681;-7.237177;-7.363178;-7.564748,1;2;3;4;5;6;7;8;9;10,25.957,8.323,1143.673,1177.982,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0117,vector_reranked,test,117,The most recent change to the argos-tracking.co[.]uk domain was on the 22nd February 2017 to suspend it. This example highlights the lengths the actors will go to in their reconnaissance of their victims in order to increase their changes of successful compromise.,T1583.001,42,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1584.001;T1078.002;T1484;T1069;T1681;T1590.001;T1036.010;T1136.002;T1195.002;T1102.001;T1615;T1070;T1584.002;T1098.003;T1484.001;T1568.002;T1685.002;T1584;T1583.001;T1583.006,0.388636;0.310086;0.308975;0.304594;0.297875;0.291179;0.288806;0.287118;0.283551;0.283276;0.277044;0.276539;0.275421;0.274967;0.274393;0.273802;0.270054;0.269224;0.268660;0.268072,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1584.001;T1583.001;T1681;T1484;T1078.002;T1590.001;T1568.002;T1102.001;T1136.002;T1195.002,Domains;Domains;Search Threat Vendor Data;Domain or Tenant Policy Modification;Domain Accounts;Domain Properties;Domain Generation Algorithms;Dead Drop Resolver;Domain Account;Compromise Software Supply Chain,0.388636;0.268660;0.297875;0.308975;0.310086;0.291179;0.273802;0.283276;0.287118;0.283551,1;19;5;3;2;6;16;10;8;9,-9.301574;-9.636518;-9.699531;-10.045854;-10.352679;-10.362656;-10.622416;-10.660498;-10.689150;-10.699613,1;2;3;4;5;6;7;8;9;10,20.201,8.768,1167.533,1196.505,False,0.0,1.0,1.0,1.0,1,1,0.5
test-0118,vector_reranked,test,118,"Unlike the common ransomware, systematically distributed via massive spam campaigns and exploit kits, Ryuk is used exclusively for tailored attacks. In fact, its encryption scheme is intentionally built for small-scale operations, such that only crucial assets and resources are infected in each targeted network with its infection and distribution carried out manually by the attackers.",T1587.001,55,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1679;T1573;T1560;T1573.001;T1560.003;T1486;T1657;T1588.001;T1027;T1600.002;T1600;T1102;T1480.001;T1048.001;T1567.003;T1587.001;T1027.002;T1567;T1608.001;T1048.003,0.479860;0.479246;0.473022;0.467195;0.461338;0.458805;0.452686;0.433890;0.431091;0.426982;0.425238;0.424428;0.424390;0.411943;0.411905;0.411128;0.410796;0.406564;0.405277;0.403812,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1657;T1608.001;T1679;T1587.001;T1588.001;T1486;T1480.001;T1027;T1102;T1573,Financial Theft;Upload Malware;Selective Exclusion;Malware;Malware;Data Encrypted for Impact;Environmental Keying;Obfuscated Files or Information;Web Service;Encrypted Channel,0.452686;0.405277;0.479860;0.411128;0.433890;0.458805;0.424390;0.431091;0.424428;0.479246,7;19;1;16;8;6;13;9;12;2,-4.027423;-4.929566;-5.264224;-5.553823;-5.598045;-5.738548;-6.803874;-7.494861;-7.779242;-7.902096,1;2;3;4;5;6;7;8;9;10,20.264,8.494,1135.005,1163.767,False,0.0,0.0,1.0,1.0,0,1,0.25
test-0119,vector_reranked,test,119,"We were able to link most of the decoy contents back to the original contents published on the internet by their initial authors, meaning DeathStalker did not craft them, but instead picked out appropriate ready-made material that was available on the internet. One of the decoy components impersonated a legitimate travel agent but included altered contact details.",T1588.001;T1587.001,57,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1683.001;T1140;T1491;T1683.002;T1596.004;T1027.016;T1593.003;T1598.003;T1598.002;T1027;T1070.008;T1595.003;T1683;T1567.003;T1027.004;T1070;T1597.002;T1596.003;T1027.008;T1667,0.337851;0.313011;0.301354;0.298630;0.296844;0.296533;0.294206;0.292414;0.291306;0.288545;0.287114;0.282176;0.280206;0.276229;0.271737;0.269718;0.266685;0.265946;0.262304;0.262295,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1683.001;T1598.003;T1140;T1027;T1491;T1070;T1683.002;T1593.003;T1596.003;T1027.008,Written Content;Spearphishing Link;Deobfuscate/Decode Files or Information;Obfuscated Files or Information;Defacement;Indicator Removal;Audio-Visual Content;Code Repositories;Digital Certificates;Stripped Payloads,0.337851;0.292414;0.313011;0.288545;0.301354;0.269718;0.298630;0.294206;0.265946;0.262304,1;8;2;10;3;16;4;7;18;19,-6.888819;-6.919469;-7.607593;-8.239557;-8.297538;-8.433133;-8.851200;-8.913965;-9.006794;-9.067287,1;2;3;4;5;6;7;8;9;10,20.152,8.784,1177.828,1206.768,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0120,vector_reranked,test,120,"Remcos is a RAT that is offered for sale by a company called Breaking Security. While the company says it will only sell the software for legitimate uses as described in comments in response to the article here and will revoke the licenses for users not following their EULA, the sale of the RAT gives attackers everything they need to establish and run a potentially illegal botnet. Remcos has the functionalities that are typical of a RAT. It is capable of hiding in the system and using malware techniques that make it difficult for the typical user to detect the existence of Remcos. It is written in C++ and is relatively small for the rich functionality it contains. The Remcos payload included by the PowerShell loader is the latest version 2.5.0. Talos has created a decoder that allows simple extraction of Remcos configurations. Cisco Umbrella shows an increase in requests for the default C2 domain dfgdgertdvdf.xyz of the sample around the time we found the initial PowerShell loader. DNS activity for the default C2 domain of the Remcos payload.",T1059.001,179,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1218.012;T1218.010;T1546.007;T1218.009;T1218.013;T1529;T1518.002;T1036;T1542.004;T1559.003;T1542.005;T1568;T1653;T1615;T1568.002;T1218.003;T1016;T1518;T1090.002;T1546.003,0.510628;0.470660;0.451876;0.439575;0.439044;0.433749;0.413433;0.405907;0.404157;0.402722;0.401331;0.400632;0.399701;0.399427;0.396093;0.393996;0.393555;0.393376;0.393328;0.391345,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1036;T1529;T1518;T1653;T1518.002;T1568;T1218.009;T1542.004;T1090.002;T1615,Masquerading;System Shutdown/Reboot;Software Discovery;Power Settings;Backup Software Discovery;Dynamic Resolution;Regsvcs/Regasm;ROMMONkit;External Proxy;Group Policy Discovery,0.405907;0.433749;0.393376;0.399701;0.413433;0.400632;0.439575;0.404157;0.393328;0.399427,8;6;18;13;7;12;4;9;19;14,-3.582221;-4.136613;-4.762388;-5.111585;-5.211020;-5.222327;-5.728773;-5.932018;-5.937739;-6.032840,1;2;3;4;5;6;7;8;9;10,34.852,8.326,1315.869,1359.052,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0121,vector_reranked,test,121,"Interestingly, this IP address also had some associated domain names, as shown in the zoomed-in box as well, including letstrade-bit[.]com, lesbtc[.]com (and mail.lesbtc[.]com) and secure-trade24[.]com with the former two domains being registered December 20th and the latter on December 14th. All three domains mention trading or Bitcoins (BTC) but from the samples analysed, it is not clear how these subdomains are being used, however such terms are indicative of contemporary ransomware that requests ransom payments using BTC.",T1583.001,77,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1568.002;T1583.001;T1596.001;T1608.001;T1590.001;T1584.001;T1590.002;T1102.001;T1593;T1592;T1598.003;T1189;T1596.002;T1592.003;T1583.006;T1016.001;T1591.002;T1056.003;T1594;T1596.004,0.451051;0.413544;0.404357;0.403281;0.403250;0.401906;0.390135;0.383782;0.377329;0.376514;0.364137;0.362327;0.352226;0.352048;0.351147;0.344767;0.343541;0.341387;0.340010;0.338997,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1584.001;T1583.001;T1568.002;T1590.001;T1590.002;T1598.003;T1102.001;T1596.001;T1016.001;T1592,Domains;Domains;Domain Generation Algorithms;Domain Properties;DNS;Spearphishing Link;Dead Drop Resolver;DNS/Passive DNS;Internet Connection Discovery;Gather Victim Host Information,0.401906;0.413544;0.451051;0.403250;0.390135;0.364137;0.383782;0.404357;0.344767;0.376514,6;2;1;5;7;11;8;3;16;10,-3.177457;-3.804667;-5.267899;-6.663554;-6.722673;-6.963497;-7.033689;-7.098878;-7.159271;-7.377369,1;2;3;4;5;6;7;8;9;10,27.088,8.753,1259.063,1294.908,False,0.0,1.0,1.0,1.0,1,1,0.5
test-0122,vector_reranked,test,122,Another sample discovered in late August 2021 consisted of the C2 host URI xxx[.]xxxx[.]tk and the host header setting configured to point to test[.]softlemon[.]net.,T1071.001,24,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1016.001;T1102.001;T1568.003;T1018;T1595.001;T1568;T1218.012;T1583.002;T1102;T1557.001;T1665;T1564.006;T1090.004;T1071.001;T1583.007;T1016;T1132.002;T1071.004;T1568.001;T1102.003,0.514843;0.443106;0.419438;0.407642;0.404859;0.401954;0.401056;0.395837;0.388957;0.386839;0.385182;0.382102;0.379379;0.375685;0.375205;0.371347;0.370898;0.368715;0.367766;0.365547,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1665;T1016.001;T1102.003;T1102;T1102.001;T1018;T1568.001;T1132.002;T1016;T1568.003,Hide Infrastructure;Internet Connection Discovery;One-Way Communication;Web Service;Dead Drop Resolver;Remote System Discovery;Fast Flux DNS;Non-Standard Encoding;System Network Configuration Discovery;DNS Calculation,0.385182;0.514843;0.365547;0.388957;0.443106;0.407642;0.367766;0.370898;0.371347;0.419438,11;1;20;9;2;4;19;17;16;3,-7.761724;-8.046455;-8.083863;-8.206594;-8.209940;-9.353172;-9.687014;-9.992385;-10.010765;-10.069497,1;2;3;4;5;6;7;8;9;10,21.091,8.682,1190.995,1220.773,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0123,vector_reranked,test,123,Figure 3 Portion of malicious macro responsible for compiling and executing embedded source code .,T1027.004,15,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1564.007;T1027.004;T1574.013;T1574.006;T1027.008;T1055.002;T1587.001;T1574.007;T1027.007;T1137.001;T1027.014;T1127.003;T1027.016;T1203;T1129;T1055.009;T1027.012;T1574.004;T1027.010;T1218.001,0.597471;0.568101;0.535244;0.531476;0.517525;0.516772;0.514895;0.504665;0.492394;0.491120;0.489256;0.488763;0.484889;0.480635;0.480133;0.477657;0.475042;0.474891;0.474060;0.472805,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1564.007;T1027.004;T1218.001;T1574.013;T1574.006;T1574.007;T1137.001;T1203;T1127.003;T1055.009,VBA Stomping;Compile After Delivery;Compiled HTML File;KernelCallbackTable;Dynamic Linker Hijacking;Path Interception by PATH Environment Variable;Office Template Macros;Exploitation for Client Execution;JamPlus;Proc Memory,0.597471;0.568101;0.472805;0.535244;0.531476;0.504665;0.491120;0.480635;0.488763;0.477657,1;2;20;3;4;8;10;14;12;16,-1.109494;-1.982125;-2.932969;-3.972454;-4.355635;-4.448008;-4.835588;-4.904044;-5.014798;-5.861904,1;2;3;4;5;6;7;8;9;10,17.737,9.375,1191.058,1218.175,False,0.0,1.0,1.0,1.0,1,1,0.5
test-0124,vector_reranked,test,124,"Malicious macros already embedded, ready to execute. Malicious macro downloaded as part of an externally linked template that is then injected into the original lure maldoc.",T1027.009,26,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1137.001;T1218.013;T1564.007;T1027.014;T1027.004;T1176;T1574.004;T1574.006;T1027.012;T1216;T1588.001;T1608.001;T1587.001;T1204.002;T1027.008;T1546.015;T1674;T1055.002;T1129;T1070.010,0.542575;0.504870;0.494364;0.493161;0.485312;0.483134;0.476065;0.470980;0.467215;0.459384;0.457311;0.454452;0.453542;0.451896;0.448525;0.446138;0.445826;0.440080;0.439463;0.439290,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1137.001;T1574.006;T1564.007;T1218.013;T1608.001;T1574.004;T1546.015;T1204.002;T1027.012;T1129,Office Template Macros;Dynamic Linker Hijacking;VBA Stomping;Mavinject;Upload Malware;Dylib Hijacking;Component Object Model Hijacking;Malicious File;LNK Icon Smuggling;Shared Modules,0.542575;0.470980;0.494364;0.504870;0.454452;0.476065;0.446138;0.451896;0.467215;0.439463,1;8;3;2;12;7;16;14;9;19,-0.635817;-2.760360;-2.884709;-2.900654;-3.385626;-3.736282;-3.753276;-3.792021;-4.125038;-4.541335,1;2;3;4;5;6;7;8;9;10,17.766,8.899,1166.074,1192.765,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0125,vector_reranked,test,125,"Of interest is the script file docker.container.local.spread.txt, which lists the name of a local Docker image, as shown in Figure 8. The Docker image is a local Docker image, meaning it is not hosted and downloaded from an external docker repository such as Docker Hub. Researchers did search Docker Hub for the presence of this Docker image and none were found.",T1610,61,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1059.013;T1612;T1613;T1525;T1204.003;T1046;T1552.007;T1036.005;T1580;T1609;T1610;T1543.005;T1053.007;T1611;T1538;T1135;T1619;T1564.003;T1552.001;T1049,0.457889;0.447161;0.399182;0.392116;0.387758;0.377618;0.373211;0.355976;0.347314;0.342938;0.328019;0.311468;0.308086;0.294469;0.288445;0.270248;0.269033;0.268088;0.266636;0.265004,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1612;T1059.013;T1609;T1036.005;T1613;T1204.003;T1552.001;T1552.007;T1543.005;T1135,Build Image on Host;Container CLI/API;Container Administration Command;Match Legitimate Resource Name or Location;Container and Resource Discovery;Malicious Image;Credentials In Files;Container API;Container Service;Network Share Discovery,0.447161;0.457889;0.342938;0.355976;0.399182;0.387758;0.266636;0.373211;0.311468;0.270248,2;1;10;8;3;5;19;7;12;16,-1.911035;-1.946004;-2.274136;-3.337094;-3.764946;-3.892830;-4.122030;-4.234291;-4.246821;-4.614745,1;2;3;4;5;6;7;8;9;10,21.415,8.738,1160.581,1190.739,False,0.0,0.0,0.0,0.0,0,0,0.0
test-0126,vector_reranked,test,126,"In one part of guide.txt, an example target appears to be provided, with a corresponding adversary IP (185.162.235[.]106) for the legitimate domain to be redirected to. Analysis of this IP provides several interesting data points, including possible relationships to previously observed OilRig infrastructure. Examining the hosting provider shows that the IP is associated with an Iranian hosting provider called NovinVPS. The autonomous system name of the IP shows that the allocation is controlled by Serverius Holding B.V., which is an autonomous system name we have previously seen associated with the OilRig group. In fact, examining the Class C IP block of 185.162.235[.]0/24 shows at least two other IPs we have previously identified as in use by the OilRig group for C2 servers. 185.162.235[.]29 and 185.162.235[.]121 and their associated domains, office365-management[.]com and msoffice-cdn[.]com respectively. Office365-management[.]com was first identified in October 2017 as a C2 servers for OilRig operations delivering the ISMInjector backdoor. Later in February 2018 we were able to link the entire grouping of infrastructure to another campaign delivering the OopsIE backdoor via the reuse of WHOIS registrant artifacts, shared SSL certificates, and a shared Class C IP block. Figure 17 shows the relationship between the files related to DNS hijacking and known infrastructure associated with OilRig.",T1036.005,207,20,10,sentence-transformers/all-MiniLM-L6-v2,cross-encoder/ms-marco-MiniLM-L-6-v2,T1583.002;T1568.002;T1583.001;T1590.005;T1583;T1665;T1583.005;T1596.004;T1584.004;T1608.001;T1584.002;T1584.005;T1608.002;T1016.001;T1499;T1102.001;T1583.004;T1595.001;T1596.001;T1584.003,0.469378;0.464401;0.463781;0.457507;0.456687;0.454954;0.454539;0.454503;0.454052;0.450390;0.447136;0.443264;0.443012;0.440305;0.435134;0.435014;0.434830;0.432539;0.431817;0.429773,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,T1665;T1590.005;T1583;T1608.002;T1584.004;T1584.002;T1499;T1596.001;T1608.001;T1102.001,Hide Infrastructure;IP Addresses;Acquire Infrastructure;Upload Tool;Server;DNS Server;Endpoint Denial of Service;DNS/Passive DNS;Upload Malware;Dead Drop Resolver,0.454954;0.457507;0.456687;0.443012;0.454052;0.447136;0.435134;0.431817;0.450390;0.435014,6;4;5;13;9;11;15;19;10;16,-3.684468;-3.960582;-4.094849;-4.263614;-4.902297;-5.052084;-5.280005;-5.456164;-5.754996;-5.923589,1;2;3;4;5;6;7;8;9;10,35.394,8.493,1286.954,1330.847,False,0.0,0.0,0.0,0.0,0,0,0.0
